review_id,product_id,rating,comment,created_at,sentiment_label,sentiment_score,detected_aspects,overall_rule_sentiment,renk_pigment_sentiment,koku_tat_sentiment,nemlendirme_sentiment,yapı_doku_sentiment,paketleme_sentiment,eksik_yanlış_ürün_sentiment,fiyat_performans_sentiment,kargo_teslimat_sentiment,aspect_sentiment,cleaned_comment,cluster,cluster_id,cluster_keywords,representative_comments,cluster_aspect,cluster_sentiment
564944436,870669244,5,Bayıldıgʻım bir ürün oldu. Yapısı harika ve kokusu da çok güzel çilek kokuyor dudaklara verdiği renk ve yumuşaklıkta çok iyi,1755858167088,positive,0.8560805320739746,"['renk_pigment', 'koku_tat', 'nemlendirme', 'yapı_doku']",positive,positive,positive,positive,positive,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive; yapı_doku:positive,Bayıldıgʻım bir ürün oldu. Yapısı harika ve kokusu da çok güzel çilek kokuyor dudaklara verdiği renk ve yumuşaklıkta çok iyi,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
463629523,870669244,5,Aşırı beğendim denemek amacıyla bir tane almıştım ama diğerlerini de almayı planlıyorum,1736778088563,negative,0.9978334307670592,['nemlendirme'],positive,,,positive,,,,,,nemlendirme:positive,Aşırı beğendim denemek amacıyla bir tane almıştım ama diğerlerini de almayı planlıyorum,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
593013283,870669244,5,"Hafif bir cilek kokusu var. Nemlendirmesi guzel, sonradan kurutmuyor. Hafif bir renk, yogun parlaklik veriyor. Kaliciligi ortalama, yapis yapis hissettirmiyor",1764876249988,positive,0.6883954405784607,"['renk_pigment', 'koku_tat', 'nemlendirme', 'yapı_doku']",positive,positive,positive,positive,positive,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive; yapı_doku:positive,"Hafif bir cilek kokusu var. Nemlendirmesi guzel, sonradan kurutmuyor. Hafif bir renk, yogun parlaklik veriyor. Kaliciligi ortalama, yapis yapis hissettirmiyor",0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
478801450,870669244,5,"favori dudak nemlendiricim. rengi çok güzel, hissiyatı çok güzel. yaz rengi tavsiye ederim",1741693328361,positive,0.9669644236564636,"['renk_pigment', 'nemlendirme', 'yapı_doku']",positive,positive,,positive,positive,,,,,renk_pigment:positive; nemlendirme:positive; yapı_doku:positive,"favori dudak nemlendiricim. rengi çok güzel, hissiyatı çok güzel. yaz rengi tavsiye ederim",1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
594123455,870669244,5,Zaten daha önce iki rengini denemiştim bu iki rengin de kararsız kalmıştım indirimdeyken almak istedim. İyi ki almışım mükemmel ötesi Yeni bağımlılığım olmuş durumda tüm renkleri indirimde stok yapıyorum,1765206935400,positive,0.9977612495422364,"['renk_pigment', 'nemlendirme', 'yapı_doku', 'fiyat_performans']",positive,positive,,positive,positive,,,positive,,renk_pigment:positive; nemlendirme:positive; yapı_doku:positive; fiyat_performans:positive,Zaten daha önce iki rengini denemiştim bu iki rengin de kararsız kalmıştım indirimdeyken almak istedim. İyi ki almışım mükemmel ötesi Yeni bağımlılığım olmuş durumda tüm renkleri indirimde stok yapıyorum,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
551961312,870669244,5,İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,1750504425815,positive,0.9569886922836304,"['koku_tat', 'nemlendirme', 'yapı_doku']",positive,,positive,positive,positive,,,,,koku_tat:positive; nemlendirme:positive; yapı_doku:positive,İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
558648380,870669244,5,guzel nemlendiriyor indirimde alinabilir pigmenti guzel sık kullandığım urunler arasinda,1753219036838,positive,0.5562130212783813,"['renk_pigment', 'nemlendirme', 'fiyat_performans']",positive,positive,,positive,,,,positive,,renk_pigment:positive; nemlendirme:positive; fiyat_performans:positive,guzel nemlendiriyor indirimde alinabilir pigmenti guzel sık kullandığım urunler arasinda,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
592259611,870669244,5,Çok övülen bir üründü denemek için aldım fakat yanlış sipariş vermişim pembesini istiyrdm ama bunun renginide beğendim,1764699675541,negative,0.9956319332122804,"['renk_pigment', 'nemlendirme', 'eksik_yanlış_ürün']",positive,positive,,positive,,,positive,,,renk_pigment:positive; nemlendirme:positive; eksik_yanlış_ürün:positive,Çok övülen bir üründü denemek için aldım fakat yanlış sipariş vermişim pembesini istiyrdm ama bunun renginide beğendim,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
466692117,870669244,5,Şeftaliden sonra bunu da denemek istedim kremi kalitesi harika,1737697659816,positive,0.9147861003875732,['nemlendirme'],positive,,,positive,,,,,,nemlendirme:positive,Şeftaliden sonra bunu da denemek istedim kremi kalitesi harika,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
473227756,870669244,5,2 tane aldim ve alacam da cok iyi nemlendiriyor,1739792390802,positive,0.9706305861473083,['nemlendirme'],positive,,,positive,,,,,,nemlendirme:positive,2 tane aldim ve alacam da cok iyi nemlendiriyor,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
541847706,870669244,5,"Ay çok güzel çoookkk iyi ki almışım tadı, kokusu dudakta duruşu harikaaa… en sevdiğim en sevdiğim🌺",1746879521409,positive,0.9973394274711608,"['koku_tat', 'nemlendirme']",positive,,positive,positive,,,,,,koku_tat:positive; nemlendirme:positive,"Ay çok güzel çoookkk iyi ki almışım tadı, kokusu dudakta duruşu harikaaa… en sevdiğim en sevdiğim🌺",0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
554129689,870669244,5,Bayılarak kullanıyorum aşırı iyi nemlendiriyor onarıyor,1751456047671,negative,0.8240172266960144,['nemlendirme'],positive,,,positive,,,,,,nemlendirme:positive,Bayılarak kullanıyorum aşırı iyi nemlendiriyor onarıyor,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
472449654,870669244,4,Rengi çok tatlı dokusu asla yapış yapış değil dudak yapı gibi çok hoş,1739522553681,positive,0.9784987568855286,"['renk_pigment', 'koku_tat', 'nemlendirme', 'yapı_doku']",positive,positive,positive,positive,positive,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive; yapı_doku:positive,Rengi çok tatlı dokusu asla yapış yapış değil dudak yapı gibi çok hoş,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
479194314,870669244,5,bayıldım cidden nem veriyor ben evden çıkarken sürüyorum cokk guzel paketleme de guzel geldi,1741800000971,positive,0.9517755508422852,"['nemlendirme', 'paketleme']",positive,,,positive,,positive,,,,nemlendirme:positive; paketleme:positive,bayıldım cidden nem veriyor ben evden çıkarken sürüyorum cokk guzel paketleme de guzel geldi,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
457828740,870669244,5,Ürünler çok güzel rengi ve nemlendirmesi uzun süre gidiyor,1735202937495,positive,0.6522986888885498,"['renk_pigment', 'nemlendirme']",positive,positive,,positive,,,,,,renk_pigment:positive; nemlendirme:positive,Ürünler çok güzel rengi ve nemlendirmesi uzun süre gidiyor,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
589313579,870669244,5,Çok güzel boyutunu ve rengini attım Dudakta tabiki bu kadar pigmentli durmuyor assaya surdukce olusan rengide koydum alabilirsiniz nemlendirmesi guzel çilek kokuyor,1763973780819,negative,0.971056580543518,"['renk_pigment', 'koku_tat', 'nemlendirme']",positive,positive,positive,positive,,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive,Çok güzel boyutunu ve rengini attım Dudakta tabiki bu kadar pigmentli durmuyor assaya surdukce olusan rengide koydum alabilirsiniz nemlendirmesi guzel çilek kokuyor,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
517794416,870669244,5,çok güzel kokusu var ve dudakta çok iyi duruyor,1746692408910,positive,0.9906783103942872,"['koku_tat', 'nemlendirme']",positive,,positive,positive,,,,,,koku_tat:positive; nemlendirme:positive,çok güzel kokusu var ve dudakta çok iyi duruyor,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
452479813,870669244,5,"cok begendim rengini, dudakta duruşunu kokusu da çok güzel. Hediyeler icin de teşekkür ederim",1734368437312,positive,0.9468303322792052,"['renk_pigment', 'koku_tat', 'nemlendirme']",positive,positive,positive,positive,,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive,"cok begendim rengini, dudakta duruşunu kokusu da çok güzel. Hediyeler icin de teşekkür ederim",1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
517817962,870669244,5,ilke defa aldım ama dudakdaki dokusu çok hoş alınır 🤌🏻,1746695382254,negative,0.9951657056808472,"['nemlendirme', 'yapı_doku']",positive,,,positive,positive,,,,,nemlendirme:positive; yapı_doku:positive,ilke defa aldım ama dudakdaki dokusu çok hoş alınır 🤌🏻,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
479777993,870669244,5,bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak,1741960879998,positive,0.9934512376785278,"['renk_pigment', 'nemlendirme', 'yapı_doku']",positive,positive,,positive,positive,,,,,renk_pigment:positive; nemlendirme:positive; yapı_doku:positive,bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
586105816,870669244,5,Biraz yapay bir çilek aroması olmasına rağmen güzel kokuyor ve hafif renk veriyor . Dudaklarıma iyi geldi . Gloss gibi kullanıyorum,1763112953141,negative,0.6270117163658142,"['renk_pigment', 'koku_tat', 'nemlendirme', 'yapı_doku']",positive,positive,positive,positive,positive,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive; yapı_doku:positive,Biraz yapay bir çilek aroması olmasına rağmen güzel kokuyor ve hafif renk veriyor . Dudaklarıma iyi geldi . Gloss gibi kullanıyorum,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
598199361,870669244,4,Daha denemedim kıvamı çok güzel fotoğraftaki gibi geldi çok beğendim,1766410598428,positive,0.9591671228408812,['nemlendirme'],positive,,,positive,,,,,,nemlendirme:positive,Daha denemedim kıvamı çok güzel fotoğraftaki gibi geldi çok beğendim,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
469845426,870669244,5,Rengine bayıldım yapısı dudakta durışu ve özellikle başlık kısmı çok güzel,1738686766865,positive,0.7702869772911072,"['renk_pigment', 'nemlendirme', 'yapı_doku']",positive,positive,,positive,positive,,,,,renk_pigment:positive; nemlendirme:positive; yapı_doku:positive,Rengine bayıldım yapısı dudakta durışu ve özellikle başlık kısmı çok güzel,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
584638243,870669244,5,"Yaaa bu nasıl koku resmen yiyesim geldi , 4 al 3 öde kampanyasından aldım. Sürme yeri metal dudakta tatlı bir his bırakıyor, yapış yapış değil ve çok güzel nemlendiriyor gerçekten bayıldım",1762784802451,negative,0.504054605960846,"['koku_tat', 'nemlendirme', 'yapı_doku']",positive,,positive,positive,positive,,,,,koku_tat:positive; nemlendirme:positive; yapı_doku:positive,"Yaaa bu nasıl koku resmen yiyesim geldi , 4 al 3 öde kampanyasından aldım. Sürme yeri metal dudakta tatlı bir his bırakıyor, yapış yapış değil ve çok güzel nemlendiriyor gerçekten bayıldım",0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
549020721,870669244,5,çok beğendim dudakta yapış yapış olmuyor  çok memnunum,1749309987481,positive,0.986602783203125,"['nemlendirme', 'yapı_doku']",positive,,,positive,positive,,,,,nemlendirme:positive; yapı_doku:positive,çok beğendim dudakta yapış yapış olmuyor  çok memnunum,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
474120418,870669244,5,"Ürün çok güzel nemlendirmesi iyi, beğendim teşekkürler",1740053856669,negative,0.9416164755821228,['nemlendirme'],positive,,,positive,,,,,,nemlendirme:positive,"Ürün çok güzel nemlendirmesi iyi, beğendim teşekkürler",0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
573569616,870669244,5,Çok güzel geldi rengi ve dudaktaki hissi çok iyi,1759152277947,positive,0.9700531363487244,"['renk_pigment', 'nemlendirme']",positive,positive,,positive,,,,,,renk_pigment:positive; nemlendirme:positive,Çok güzel geldi rengi ve dudaktaki hissi çok iyi,1,nemlendirme_positive_1,"güzelll renginden, rengine bayıldım, bunun renginide, renginden istedim, rengin de","nemlendirmesi cok iyi rengi de cok guzel tam bir cilek dudak goruntusu | Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Rengi dokusu çok güzel çok beğendim. Biraz yapış yapış hissi varmış gibi olsa da çok güzel duruyor. Ne kadar süre durur dudakta onu bilmiyorum fakat renk pigmenti harika ✨",nemlendirme,positive
574926935,870669244,5,dudakta durusu böyle yapısı cok güzel begendim,1759608104112,positive,0.9696430563926696,"['nemlendirme', 'yapı_doku']",positive,,,positive,positive,,,,,nemlendirme:positive; yapı_doku:positive,dudakta durusu böyle yapısı cok güzel begendim,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
477330824,870669244,5,tadı kokusu çok güzel uygun koyu renk dudak kalemiyle mükemmel oluyorr,1741193163957,negative,0.5530546307563782,"['renk_pigment', 'koku_tat', 'nemlendirme', 'fiyat_performans']",positive,positive,positive,positive,,,,positive,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive; fiyat_performans:positive,tadı kokusu çok güzel uygun koyu renk dudak kalemiyle mükemmel oluyorr,0,nemlendirme_positive_0,"kokusuna bayıldım, sağlıyor kokusunu, mükemmel kokuyorlar, süper kokuyor, tadı nefiss",Kokusu çok güzel nemlendirmesini de beğendim dudakları yumuşacık yapıyor | Tadı çok güzel. Dudak kalemi ile çerçeve yapıp bırakın öyle bile çok iyi durur. Nemlendirme özelliğide oldukça iyi. Buram buram çilekselll kızlarrrrr 😘😘😘 | İçeriği güzel dudakta duruşu güzel kokusu güzel daha ne olsunn❤️ kesinlikle stok yapıcammmm,nemlendirme,positive
